time,ball_loc_x,ball_loc_y,ball_loc_z,ball_rot_x,ball_rot_y,ball_rot_z,ball_rot_w,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_x,ball_ang_y,ball_ang_z,player0_throttle,player0_steer,player0_pitch,player0_yaw,player0_roll,player0_jump,player0_boost,player0_handbrake,player0_loc_x,player0_loc_y,player0_loc_z,player0_rot_x,player0_rot_y,player0_rot_z,player0_rot_w,player0_vel_x,player0_vel_y,player0_vel_z,player0_ang_x,player0_ang_y,player0_ang_z
11.95,2000,0,91.24,0.000002697398,0.000002697398,0.000002697398,0.99999994,0,0,0,0,0,0,1,0,0,0,0,false,false,false,0,41.969997,17.01,-0.003347471,0.00336905,0.7071016,0.7070959,0,343.571,8.321,0.00030999997,-0.00010999999,0
11.958333,2000,0,91.24,0.000002697398,0.000002697398,0.000002697398,0.99999994,0,0,0,0,0,0,1,0,0,0,0,false,false,false,0,44.829998,17.01,-0.003347471,0.00336905,0.7071016,0.7070959,0,353.951,8.321,0.00021,-0.00010999999,0
11.966666,2000,0,91.24,0.000002697398,0.000002697398,0.000002697398,0.99999994,0,0,0,0,0,0,1,0,0,0,0,false,false,false,0,47.78,17.01,-0.003347471,0.00336905,0.7071016,0.7070959,0,364.251,8.321,0.00021,-0.00010999999,0
11.975,2000,0,91.24,0.000002697398,0.000002697398,0.000002697398,0.99999994,0,0,0,0,0,0,1,0,0,0,0,false,false,false,0,50.82,17.01,-0.003347471,0.00336905,0.7071016,0.7070959,0,374.461,8.321,0.00021,-0.00010999999,0
11.983334,2000,0,91.24,0.000002697398,0.000002697398,0.000002697398,0.99999994,0,0,0,0,0,0,1,0,0,0,0,false,false,false,0,53.94,17.01,-0.003347471,0.00336905,0.7071016,0.7070959,0,384.581,8.321,0.00021,-0.00010999999,0
11.991667,2000,0,91.24,0.000002697398,0.000002697398,0.000002697398,0.99999994,0,0,0,0,0,0,1,0,0,0,0,false,false,false,0,57.14,17.01,-0.003347471,0.00336905,0.7071016,0.7070959,0,394.611,8.321,0.00021,-0.00010999999,0
12,2000,0,91.24,0.000002697398,0.000002697398,0.000002697398,0.99999994,0,0,0,0,0,0,1,0,0,0,0,false,false,false,0,60.43,17.01,-0.003347471,0.00336905,0.7071016,0.7070959,0,404.561,8.321,0.00021,-0.00010999999,0
12.008333,2000,0,91.24,0.000002697398,0.000002697398,0.000002697398,0.99999994,0,0,0,0,0,0,1,0,0,0,0,false,false,false,0,63.8,17.01,-0.003347471,0.00336905,0.7071016,0.7070959,0,414.421,8.321,0.00021,-0.00010999999,0
12.016666,2000,0,91.24,0.000002697398,0.000002697398,0.000002697398,0.99999994,0,0,0,0,0,0,1,0,0,0,0,false,false,false,0,67.25,17.01,-0.003347471,0.00336905,0.7071016,0.7070959,0,424.201,8.321,0.00021,-0.00010999999,0
12.025,2000,0,91.24,0.000002697398,0.000002697398,0.000002697398,0.99999994,0,0,0,0,0,0,1,0,0,0,0,false,false,false,0,70.79,17.01,-0.003347471,0.00336905,0.7071016,0.7070959,0,433.891,8.321,0.00021,-0.00010999999,0
12.033334,2000,0,91.24,0.000002697398,0.000002697398,0.000002697398,0.99999994,0,0,0,0,0,0,1,0,0,0,0,false,false,false,0,74.409996,17.01,-0.003347471,0.00336905,0.7071016,0.7070959,0,443.501,8.321,0.00010999999,-0.00010999999,0
12.041667,2000,0,91.24,0.000002697398,0.000002697398,0.000002697398,0.99999994,0,0,0,0,0,0,1,0,0,0,0,false,false,false,0,78.11,17.01,-0.003347471,0.00336905,0.7071016,0.7070959,0,453.031,8.321,0.00010999999,-0.00010999999,0
12.05,2000,0,91.24,0.000002697398,0.000002697398,0.000002697398,0.99999994,0,0,0,0,0,0,1,0,0,0,0,false,false,false,0,81.89,17.01,-0.003347471,0.00336905,0.7071016,0.7070959,0,462.481,8.321,0.00010999999,-0.00010999999,0
12.058333,2000,0,91.24,0.000002697398,0.000002697398,0.000002697398,0.99999994,0,0,0,0,0,0,1,0,0,0,0,false,false,false,0,85.74,17.01,-0.003347471,0.00336905,0.7071016,0.7070959,0,471.85098,8.321,0.00010999999,-0.00010999999,0
12.066667,2000,0,91.24,0.000002697398,0.000002697398,0.000002697398,0.99999994,0,0,0,0,0,0,1,0,0,0,0,false,false,false,0,89.67,17.01,-0.003347471,0.00336905,0.7071016,0.7070959,0,481.141,8.321,0.00010999999,-0.00010999999,0
12.075,2000,0,91.24,0.000002697398,0.000002697398,0.000002697398,0.99999994,0,0,0,0,0,0,1,0,0,0,0,false,false,false,0,93.68,17.01,-0.003347471,0.00336905,0.7071016,0.7070959,0,490.35098,8.321,0.00010999999,-0.00010999999,0
12.083333,2000,0,91.24,0.000002697398,0.000002697398,0.000002697398,0.99999994,0,0,0,0,0,0,1,0,0,0,0,false,false,false,0,97.77,17.01,-0.003347471,0.00336905,0.7071016,0.7070959,0,499.481,8.321,0.00010999999,-0.00010999999,0
12.091666,2000,0,91.24,0.000002697398,0.000002697398,0.000002697398,0.99999994,0,0,0,0,0,0,1,0,0,0,0,false,false,false,0,101.93,17.01,-0.003347471,0.00336905,0.7071016,0.7070959,0,508.531,8.321,0.00010999999,-0.00010999999,0
12.1,2000,0,91.24,0.000002697398,0.000002697398,0.000002697398,0.99999994,0,0,0,0,0,0,1,0,0,0,0,false,false,false,0,106.17,17.01,-0.003347471,0.00336905,0.7071016,0.7070959,0,517.501,8.321,0.00010999999,-0.00010999999,0
12.108334,2000,0,91.24,0.000002697398,0.000002697398,0.000002697398,0.99999994,0,0,0,0,0,0,1,0,0,0,0,false,false,false,0,110.479996,17.01,-0.003347471,0.00336905,0.7071016,0.7070959,0,526.391,8.321,0,-0.00010999999,0
12.116667,2000,0,91.24,0.000002697398,0.000002697398,0.000002697398,0.99999994,0,0,0,0,0,0,1,0,0,0,0,false,false,false,0,114.869995,17.01,-0.003347471,0.00336905,0.7071016,0.7070959,0,535.21094,8.321,0,-0.00010999999,0
12.125,2000,0,91.24,0.000002697398,0.000002697398,0.000002697398,0.99999994,0,0,0,0,0,0,1,0,0,0,0,false,false,false,0,119.329994,17.01,-0.003347471,0.00336905,0.7071016,0.7070959,0,543.951,8.321,0,-0.00010999999,0
12.133333,2000,0,91.24,0.000002697398,0.000002697398,0.000002697398,0.99999994,0,0,0,0,0,0,1,0,0,0,0,false,false,false,0,123.86,17.01,-0.003347471,0.00336905,0.7071016,0.7070959,0,552.621,8.321,0,-0.00010999999,0
12.141666,2000,0,91.24,0.000002697398,0.000002697398,0.000002697398,0.99999994,0,0,0,0,0,0,1,0,0,0,0,false,false,false,0,128.47,17.01,-0.003347471,0.00336905,0.7071016,0.7070959,0,561.21094,8.321,0,-0.00010999999,0
12.15,2000,0,91.24,0.000002697398,0.000002697398,0.000002697398,0.99999994,0,0,0,0,0,0,1,0,0,0,0,false,false,false,0,133.15,17.01,-0.003347471,0.00336905,0.7071016,0.7070959,0,569.73096,8.321,0,-0.00010999999,0
12.158334,2000,0,91.24,0.000002697398,0.000002697398,0.000002697398,0.99999994,0,0,0,0,0,0,1,0,0,0,0,false,false,false,0,137.9,17.01,-0.003347471,0.00336905,0.7071016,0.7070959,0,578.18097,8.321,0,-0.00010999999,0
12.166667,2000,0,91.24,0.000002697398,0.000002697398,0.000002697398,0.99999994,0,0,0,0,0,0,1,0,0,0,0,false,false,false,0,142.72,17.01,-0.003347471,0.00336905,0.7071016,0.7070959,0,586.55096,8.321,0,-0.00010999999,0
12.175,2000,0,91.24,0.000002697398,0.000002697398,0.000002697398,0.99999994,0,0,0,0,0,0,1,0,0,0,0,false,false,false,0,147.61,17.01,-0.003347471,0.00336905,0.7071016,0.7070959,0,594.85095,8.321,0,-0.00010999999,0
12.183333,2000,0,91.24,0.000002697398,0.000002697398,0.000002697398,0.99999994,0,0,0,0,0,0,1,0,0,0,0,false,false,false,0,152.56999,17.01,-0.003347471,0.00336905,0.7071016,0.7070959,0,603.08093,8.321,0,-0.00010999999,0
12.191667,2000,0,91.24,0.000002697398,0.000002697398,0.000002697398,0.99999994,0,0,0,0,0,0,1,0,0,0,0,false,false,false,0,157.59999,17.01,-0.003347471,0.00336905,0.7071016,0.7070959,0,611.24097,8.321,0,-0.00010999999,0
12.2,2000,0,91.24,0.000002697398,0.000002697398,0.000002697398,0.99999994,0,0,0,0,0,0,1,0,0,0,0,false,false,false,0,162.69,17.01,-0.003347471,0.00336905,0.7071016,0.7070959,0,619.33093,8.321,0,-0.00010999999,0
12.208333,2000,0,91.24,0.000002697398,0.000002697398,0.000002697398,0.99999994,0,0,0,0,0,0,1,0,0,0,0,false,false,false,0,167.84999,17.01,-0.003347471,0.00336905,0.7071016,0.7070959,0,627.35095,8.321,0,-0.00010999999,0
12.216666,2000,0,91.24,0.000002697398,0.000002697398,0.000002697398,0.99999994,0,0,0,0,0,0,1,0,0,0,0,false,false,false,0,173.08,17.01,-0.003347471,0.00336905,0.7071016,0.7070959,0,635.30096,8.321,0,-0.00010999999,0
12.225,2000,0,91.24,0.000002697398,0.000002697398,0.000002697398,0.99999994,0,0,0,0,0,0,1,0,0,0,0,false,false,false,0,178.37,17.01,-0.003347471,0.00336905,0.7071016,0.7070959,0,643.18097,8.321,0,-0.00010999999,0
12.233334,2000,0,91.24,0.000002697398,0.000002697398,0.000002697398,0.99999994,0,0,0,0,0,0,1,0,0,0,0,false,false,false,0,183.73,17.01,-0.003347471,0.00336905,0.7071016,0.7070959,0,651.001,8.321,0,-0.00010999999,0
12.241667,2000,0,91.24,0.000002697398,0.000002697398,0.000002697398,0.99999994,0,0,0,0,0,0,1,0,0,0,0,false,false,false,0,189.15999,17.01,-0.003347471,0.00336905,0.7071016,0.7070959,0,658.751,8.321,0,-0.00010999999,0
12.25,2000,0,91.24,0.000002697398,0.000002697398,0.000002697398,0.99999994,0,0,0,0,0,0,1,0,0,0,0,false,false,false,0,194.65,17.01,-0.003347471,0.00336905,0.7071016,0.7070959,0,666.43097,8.321,0,-0.00010999999,0
12.258333,2000,0,91.24,0.000002697398,0.000002697398,0.000002697398,0.99999994,0,0,0,0,0,0,1,0,0,0,0,false,false,false,0,200.2,17.01,-0.003347471,0.00336905,0.7071016,0.7070959,0,674.05096,8.321,0,-0.00010999999,0
12.266666,2000,0,91.24,0.000002697398,0.000002697398,0.000002697398,0.99999994,0,0,0,0,0,0,1,0,0,0,0,false,false,false,0,205.81999,17.01,-0.003347471,0.00336905,0.7071016,0.7070959,0,681.60095,8.321,0,-0.00010999999,0
12.275,2000,0,91.24,0.000002697398,0.000002697398,0.000002697398,0.99999994,0,0,0,0,0,0,1,0,0,0,0,false,false,false,0,211.5,17.01,-0.003347471,0.00336905,0.7071016,0.7070959,0,689.09094,8.321,0,-0.00010999999,0
12.283334,2000,0,91.24,0.000002697398,0.000002697398,0.000002697398,0.99999994,0,0,0,0,0,0,1,0,0,0,0,false,false,false,0,217.23999,17.01,-0.003347471,0.00336905,0.7071016,0.7070959,0,696.511,8.321,0,-0.00010999999,0
12.291667,2000,0,91.24,0.000002697398,0.000002697398,0.000002697398,0.99999994,0,0,0,0,0,0,1,0,0,0,0,false,false,false,0,223.04,17.01,-0.003347471,0.00336905,0.7071016,0.7070959,0,703.871,8.321,0,-0.00010999999,0
12.3,2000,0,91.24,0.000002697398,0.000002697398,0.000002697398,0.99999994,0,0,0,0,0,0,1,0,0,0,0,false,false,false,0,228.90999,17.01,-0.003347471,0.00336905,0.7071016,0.7070959,0,711.17096,8.321,0,-0.00010999999,0
12.308333,2000,0,91.24,0.000002697398,0.000002697398,0.000002697398,0.99999994,0,0,0,0,0,0,1,0,0,0,0,false,false,false,0,234.84,17.01,-0.003347471,0.00336905,0.7071016,0.7070959,0,718.40094,8.321,0,-0.00010999999,0
12.316667,2000,0,91.24,0.000002697398,0.000002697398,0.000002697398,0.99999994,0,0,0,0,0,0,1,0,0,0,0,false,false,false,0,240.83,17.01,-0.003347471,0.00336905,0.7071016,0.7070959,0,725.571,8.321,0,-0.00010999999,0
12.325,2000,0,91.24,0.000002697398,0.000002697398,0.000002697398,0.99999994,0,0,0,0,0,0,1,0,0,0,0,false,false,false,0,246.87999,17.01,-0.003347471,0.00336905,0.7071016,0.7070959,0,732.68097,8.321,0,-0.00010999999,0
12.333333,2000,0,91.24,0.000002697398,0.000002697398,0.000002697398,0.99999994,0,0,0,0,0,0,1,0,0,0,0,false,false,false,0,252.98999,17.01,-0.003347471,0.00336905,0.7071016,0.7070959,0,739.73096,8.321,0,-0.00010999999,0
12.341666,2000,0,91.24,0.000002697398,0.000002697398,0.000002697398,0.99999994,0,0,0,0,0,0,1,0,0,0,0,false,false,false,0,259.15,17.01,-0.003347471,0.00336905,0.7071016,0.7070959,0,746.72095,8.321,0,-0.00010999999,0
12.35,2000,0,91.24,0.000002697398,0.000002697398,0.000002697398,0.99999994,0,0,0,0,0,0,1,0,0,0,0,false,false,false,0,265.37,17.01,-0.003347471,0.00336905,0.7071016,0.7070959,0,753.65094,8.321,0,-0.00010999999,0
12.358334,2000,0,91.24,0.000002697398,0.000002697398,0.000002697398,0.99999994,0,0,0,0,0,0,1,0,0,0,0,false,false,false,0,271.65,17.01,-0.003347471,0.00336905,0.7071016,0.7070959,0,760.52094,8.321,0,-0.00010999999,0
12.366667,2000,0,91.24,0.000002697398,0.000002697398,0.000002697398,0.99999994,0,0,0,0,0,0,1,0,0,0,0,false,false,false,0,277.99,17.01,-0.003347471,0.00336905,0.7071016,0.7070959,0,767.33093,8.321,0,-0.00010999999,0
12.375,2000,0,91.24,0.000002697398,0.000002697398,0.000002697398,0.99999994,0,0,0,0,0,0,1,0,0,0,0,false,false,false,0,284.38,17.01,-0.003347471,0.00336905,0.7071016,0.7070959,0,774.08093,8.321,0,-0.00010999999,0
12.383333,2000,0,91.24,0.000002697398,0.000002697398,0.000002697398,0.99999994,0,0,0,0,0,0,1,0,0,0,0,false,false,false,0,290.83,17.01,-0.003347471,0.00336905,0.7071016,0.7070959,0,780.77094,8.321,0,-0.00010999999,0
12.391666,2000,0,91.24,0.000002697398,0.000002697398,0.000002697398,0.99999994,0,0,0,0,0,0,1,0,0,0,0,false,false,false,0,297.34,17.01,-0.003347471,0.00336905,0.7071016,0.7070959,0,787.41095,8.321,0,-0.00010999999,0
12.4,2000,0,91.24,0.000002697398,0.000002697398,0.000002697398,0.99999994,0,0,0,0,0,0,1,0,0,0,0,false,false,false,0,303.9,17.01,-0.003347471,0.00336905,0.7071016,0.7070959,0,793.99097,8.321,-0.00010999999,-0.00010999999,0
12.408334,2000,0,91.24,0.000002697398,0.000002697398,0.000002697398,0.99999994,0,0,0,0,0,0,1,0,0,0,0,false,false,false,0,310.52,17.01,-0.003347471,0.00336905,0.7071016,0.7070959,0,800.511,8.321,-0.00010999999,-0.00010999999,0
12.416667,2000,0,91.24,0.000002697398,0.000002697398,0.000002697398,0.99999994,0,0,0,0,0,0,1,0,0,0,0,false,false,false,0,317.19,17.01,-0.003347471,0.00336905,0.7071016,0.7070959,0,806.98096,8.321,-0.00010999999,-0.00010999999,0
12.425,2000,0,91.24,0.000002697398,0.000002697398,0.000002697398,0.99999994,0,0,0,0,0,0,1,0,0,0,0,false,false,false,0,323.91,17.01,-0.003347471,0.00336905,0.7071016,0.7070959,0,813.3909,8.321,-0.00010999999,-0.00010999999,0
12.433333,2000,0,91.24,0.000002697398,0.000002697398,0.000002697398,0.99999994,0,0,0,0,0,0,1,0,0,0,0,false,false,false,0,330.69,17.01,-0.003347471,0.00336905,0.7071016,0.7070959,0,819.751,8.321,-0.00010999999,-0.00010999999,0
12.441667,2000,0,91.24,0.000002697398,0.000002697398,0.000002697398,0.99999994,0,0,0,0,0,0,1,0,0,0,0,false,false,false,0,337.52,17.01,-0.003347471,0.00336905,0.7071016,0.7070959,0,826.05096,8.321,-0.00010999999,-0.00010999999,0
12.45,2000,0,91.24,0.000002697398,0.000002697398,0.000002697398,0.99999994,0,0,0,0,0,0,1,0,0,0,0,false,false,false,0,344.4,17.01,-0.003347471,0.00336905,0.7071016,0.7070959,0,832.30096,8.321,-0.00010999999,-0.00010999999,0
12.458333,2000,0,91.24,0.000002697398,0.000002697398,0.000002697398,0.99999994,0,0,0,0,0,0,1,0,0,0,0,false,false,false,0,351.34,17.01,-0.003347471,0.00336905,0.7071016,0.7070959,0,838.501,8.321,-0.00010999999,-0.00010999999,0
12.466666,2000,0,91.24,0.000002697398,0.000002697398,0.000002697398,0.99999994,0,0,0,0,0,0,1,0,0,0,0,false,false,false,0,358.33,17.01,-0.003347471,0.00336905,0.7071016,0.7070959,0,844.6409,8.321,-0.00010999999,-0.00010999999,0
